siruta,county,city,type,name
4188,ALBA,CRACIUNELU DE JOS,strada,Simion Barnutiu
4188,ALBA,CRACIUNELU DE JOS,strada,Tudor Vladimirescu
4188,ALBA,CRACIUNELU DE JOS,strada,Viilor
4142,ALBA,CRICAU,strada,Axente Sever
4142,ALBA,CRICAU,strada,Cricau
4142,ALBA,CRICAU,strada,Principala
4142,ALBA,CRICAU,strada,Rojina
4142,ALBA,CRICAU,strada,Viilor
4124,ALBA,CUT,strada,Bisericii
4124,ALBA,CUT,strada,Fumari
4124,ALBA,CUT,strada,Principala
4124,ALBA,CUT,strada,Scolii
4124,ALBA,CUT,strada,Teilor
4124,ALBA,CUT,strada,Unirii
4240,ALBA,DAIA ROMANA,strada,Daia Romana
4240,ALBA,DAIA ROMANA,strada,Fagadau
4240,ALBA,DAIA ROMANA,strada,Heiuri
4240,ALBA,DAIA ROMANA,ulita,Mica
4240,ALBA,DAIA ROMANA,strada,Morii
4240,ALBA,DAIA ROMANA,strada,Principala
4240,ALBA,DAIA ROMANA,strada,Scolii
4240,ALBA,DAIA ROMANA,strada,Valea Sarbilor
4268,ALBA,DOSTAT,strada,Principala
4302,ALBA,FARAU,strada,Farau
4302,ALBA,FARAU,strada,Podirei
4302,ALBA,FARAU,strada,Principala
4302,ALBA,FARAU,strada,Scolii
4302,ALBA,FARAU,strada,Taut
4302,ALBA,FARAU,strada,Valea Alecusului
4366,ALBA,GALDA DE JOS,strada,Bisericii
4366,ALBA,GALDA DE JOS,strada,Campului
4366,ALBA,GALDA DE JOS,strada,Costei
4366,ALBA,GALDA DE JOS,strada,Galda De Jos
4366,ALBA,GALDA DE JOS,strada,Morii
4366,ALBA,GALDA DE JOS,strada,Oiejdea
4366,ALBA,GALDA DE JOS,strada,Principala
4366,ALBA,GALDA DE JOS,strada,Velei
4366,ALBA,GALDA DE JOS,strada,Viilor
4482,ALBA,GARBOVA,strada,Canepii
4482,ALBA,GARBOVA,strada,George Cosbuc
4482,ALBA,GARBOVA,strada,Gheorghe Asachi
4482,ALBA,GARBOVA,strada,Girbova
4482,ALBA,GARBOVA,strada,Horea Closca Si Crisan
4482,ALBA,GARBOVA,strada,Ion Creanga
4482,ALBA,GARBOVA,strada,Mihai Eminescu
4482,ALBA,GARBOVA,strada,Mihai Viteazul
4482,ALBA,GARBOVA,strada,Morii
4482,ALBA,GARBOVA,strada,Principala
4482,ALBA,GARBOVA,strada,Scolii
4482,ALBA,GARBOVA,strada,Telinii
4482,ALBA,GARBOVA,strada,Vaii
4525,ALBA,GARDA DE SUS,strada,Girda De Sus
4525,ALBA,GARDA DE SUS,strada,Izvoarele
4525,ALBA,GARDA DE SUS,strada,Ocoale
4525,ALBA,GARDA DE SUS,strada,Plai
4525,ALBA,GARDA DE SUS,strada,Principala
4703,ALBA,HOPARTA,strada,Principala
4767,ALBA,HOREA,strada,Fericetului
4767,ALBA,HOREA,strada,Fericet
4767,ALBA,HOREA,strada,Nicola Vasile Ursu
4767,ALBA,HOREA,strada,Nicolae Vasile Ursu
4767,ALBA,HOREA,strada,Patrusesti
4767,ALBA,HOREA,strada,Valea Arazii
4767,ALBA,HOREA,strada,Valea Teiului
4927,ALBA,IGHIU,piata,Buna Ziua
4927,ALBA,IGHIU,strada,Ighiu
4927,ALBA,IGHIU,strada,Mica
4927,ALBA,IGHIU,strada,Pajistei
4927,ALBA,IGHIU,strada,Principala
4927,ALBA,IGHIU,strada,Scolii
4927,ALBA,IGHIU,strada,Strec
4927,ALBA,IGHIU,strada,Valea Telnei
4981,ALBA,INTREGALDE,strada,Intregalde
4981,ALBA,INTREGALDE,strada,Principala
5103,ALBA,JIDVEI,strada,Garii
5103,ALBA,JIDVEI,strada,Iuliu Maniu
5103,ALBA,JIDVEI,strada,Morii
5103,ALBA,JIDVEI,strada,Perilor
5103,ALBA,JIDVEI,strada,Unirii
5103,ALBA,JIDVEI,strada,Viilor
5167,ALBA,LIVEZILE,strada,Livezile
5167,ALBA,LIVEZILE,strada,Principala
5210,ALBA,LOPADEA NOUA,piata,Aiud
5210,ALBA,LOPADEA NOUA,strada,Comsa
5210,ALBA,LOPADEA NOUA,strada,Mica
5210,ALBA,LOPADEA NOUA,strada,Morii
5210,ALBA,LOPADEA NOUA,strada,Principala
5309,ALBA,LUNCA MURESULUI,strada,Emanoil
5309,ALBA,LUNCA MURESULUI,strada,Florilor
5309,ALBA,LUNCA MURESULUI,strada,Garii
5309,ALBA,LUNCA MURESULUI,strada,Grindului
5309,ALBA,LUNCA MURESULUI,strada,Livadia
5309,ALBA,LUNCA MURESULUI,strada,Mare
5309,ALBA,LUNCA MURESULUI,strada,Mica
5309,ALBA,LUNCA MURESULUI,strada,Principala
5309,ALBA,LUNCA MURESULUI,strada,Razboieni
5309,ALBA,LUNCA MURESULUI,strada,Romana
5309,ALBA,LUNCA MURESULUI,strada,Romaneasca
5309,ALBA,LUNCA MURESULUI,strada,Sub Vii
5309,ALBA,LUNCA MURESULUI,drum,Tarii
5309,ALBA,LUNCA MURESULUI,strada,Viilor
5336,ALBA,LUPSA,strada,Principala
5336,ALBA,LUPSA,strada,Valea Caselor
5336,ALBA,LUPSA,strada,Valea Lupsei
5577,ALBA,METES,strada,Metes
5577,ALBA,METES,strada,Principala
5700,ALBA,MIHALT,strada,Bisericii
5700,ALBA,MIHALT,strada,Canepii
5700,ALBA,MIHALT,strada,Dealului
5700,ALBA,MIHALT,strada,Groapei
5700,ALBA,MIHALT,strada,Mihalt
5700,ALBA,MIHALT,strada,Morii
5700,ALBA,MIHALT,strada,Principala
5700,ALBA,MIHALT,strada,Prund
5700,ALBA,MIHALT,strada,Sesului
5755,ALBA,MIRASLAU,strada,Abatorului
5755,ALBA,MIRASLAU,strada,Bercului
5755,ALBA,MIRASLAU,strada,Fragarului
5755,ALBA,MIRASLAU,strada,Garii
5755,ALBA,MIRASLAU,sosea,Nationala
5755,ALBA,MIRASLAU,strada,Noua
5755,ALBA,MIRASLAU,strada,Principala
5826,ALBA,MOGOS,strada,Mogos
5826,ALBA,MOGOS,strada,Principala
6048,ALBA,NOSLAC,strada,Florilor
6048,ALBA,NOSLAC,strada,Mica
6048,ALBA,NOSLAC,strada,Muresului
6048,ALBA,NOSLAC,strada,Noslac
6048,ALBA,NOSLAC,strada,Principala
6048,ALBA,NOSLAC,strada,Scolii
6119,ALBA,OCOLIS,strada,Ocolis
6119,ALBA,OCOLIS,strada,Principala
6164,ALBA,OHABA,strada,Principala
6164,ALBA,OHABA,strada,Scolii
6164,ALBA,OHABA,strada,Sonesti
6164,ALBA,OHABA,strada,Viilor
6271,ALBA,POIANA VADULUI,strada,Poiana Vadului
6397,ALBA,PONOR,strada,Ponor
6547,ALBA,RADESTI,strada,Floresti
6547,ALBA,RADESTI,strada,Mures
6547,ALBA,RADESTI,strada,Principala
6627,ALBA,RAMET,cale,Manastirii
5675,ALBA,RIMETEA,strada,Kover
5675,ALBA,RIMETEA,strada,Noua
5675,ALBA,RIMETEA,strada,Principala
5675,ALBA,RIMETEA,strada,Rimetea
6930,ALBA,ROSIA DE SECAS,strada,Busuiocului
6930,ALBA,ROSIA DE SECAS,strada,Cooperatorilor
6930,ALBA,ROSIA DE SECAS,strada,Principala
6930,ALBA,ROSIA DE SECAS,strada,Scolii
6761,ALBA,ROSIA MONTANA,strada,Blocurilor
6761,ALBA,ROSIA MONTANA,strada,Brazilor
6761,ALBA,ROSIA MONTANA,strada,Gura Minei
6761,ALBA,ROSIA MONTANA,strada,Local Cinema
6761,ALBA,ROSIA MONTANA,strada,Minei
6761,ALBA,ROSIA MONTANA,strada,Pietei
6761,ALBA,ROSIA MONTANA,strada,Principala
